stt_name,stt_no,county_name,town_name,county_code,urban_plan,lon,lat,manager,addr,stt_purpose
CCTV-12-0640-009-01,65000-000321,新北市,五股區,65000150,F0207,121.4498,25.09588,交通部公路總局,快速公路64號(觀音山交流道到五股一交流道)(E),影像監視
CCTV-12-0640-008-01,65000-000320,新北市,五股區,65000150,F0207,121.4539,25.10512,交通部公路總局,快速公路64號(五股一交流道到觀音山交流道)(W),影像監視
CCTV-12-0640-006-02,65000-000319,新北市,五股區,65000150,F0304,121.4308,25.10833,交通部公路總局,快速公路64號(觀音山交流道到八里交流道)(W),影像監視
CCTV-12-0640-006-01,65000-000318,新北市,五股區,65000150,F0304,121.427,25.10943,交通部公路總局,快速公路64號(八里交流道到觀音山交流道)(E),影像監視
CCTV-12-0640-005-07,65000-000317,新北市,五股區,65000150,F0304,121.422,25.11169,交通部公路總局,快速公路64號(觀音山交流道到八里交流道)(W),影像監視
CCTV-12-0640-005-06,65000-000316,新北市,五股區,65000150,F0304,121.4203,25.11241,交通部公路總局,快速公路64號(觀音山交流道到八里交流道)(W),影像監視
CCTV-12-0640-005-02,65000-000315,新北市,五股區,65000150,F0304,121.4191,25.11267,交通部公路總局,快速公路64號(八里交流道到觀音山交流道)(E),影像監視
CCTV-12-0640-004-02,65000-000314,新北市,五股區,65000150,F0304,121.4112,25.11884,交通部公路總局,快速公路64號(八里交流道到觀音山交流道)(E),影像監視
CCTV-12-0640-004-10,65000-000313,新北市,五股區,65000150,F0304,121.4112,25.11928,交通部公路總局,快速公路64號(觀音山交流道到八里交流道)(W),影像監視
CCTV-12-0640-003-10,65000-000312,新北市,八里區,65000230,F0304,121.4047,25.12654,交通部公路總局,快速公路64號(觀音山交流道到八里交流道)(W),影像監視
CCTV-12-0640-002-02,65000-000311,新北市,八里區,65000230,F0304,121.4031,25.12771,交通部公路總局,快速公路64號(八里交流道到觀音山交流道)(E),影像監視
CCTV-12-0640-002-01,65000-000310,新北市,八里區,65000230,F0304,121.4025,25.12836,交通部公路總局,快速公路64號(八里交流道到觀音山交流道)(E),影像監視
CCTV-12-0640-027-01,65000-000309,新北市,中和區,65000030,F0111,121.5186,24.99188,交通部公路總局,快速公路64號(中和二交流道到新店端)(E),影像監視
CCTV-12-0640-026-01,65000-000308,新北市,中和區,65000030,F0111,121.5075,24.99321,交通部公路總局,快速公路64號(新店端到中和二交流道)(W),影像監視
CCTV-12-0640-025-01,65000-000307,新北市,中和區,65000030,F0111,121.4903,24.9941,交通部公路總局,快速公路64號(中和交流道到中和二交流道)(E),影像監視
CCTV-12-0640-024-02,65000-000306,新北市,中和區,65000030,F0111,121.486,24.99473,交通部公路總局,快速公路64號(中和交流道到中和二交流道),影像監視
CCTV-12-0640-024-01,65000-000305,新北市,中和區,65000030,F0111,121.4851,24.99862,交通部公路總局,快速公路64號(中和交流道到中和二交流道)(W),影像監視
CCTV-12-0640-024-03,65000-000304,新北市,中和區,65000030,F0111,121.4851,24.9992,交通部公路總局,台64線東向24K+200門架上(E),影像監視
CCTV-12-0640-023-01,65000-000303,新北市,中和區,65000030,F0111,121.4848,25.00267,交通部公路總局,快速公路64號(中和一交流道到中和交流道)(E),影像監視
CCTV-12-0640-022-02,65000-000302,新北市,中和區,65000030,F0111,121.4813,25.00973,交通部公路總局,快速公路64號(中和交流道到中和一交流道)(W),影像監視
CCTV-12-0640-022-01,65000-000301,新北市,板橋區,65000010,F0101,121.4765,25.01222,交通部公路總局,台64線22K+313,影像監視
CCTV-12-0640-021-01,65000-000300,新北市,板橋區,65000010,F0101,121.4719,25.01765,交通部公路總局,快速公路64號(中和一交流道到板橋交流道)(W),影像監視
CCTV-12-0640-021-03,65000-000299,新北市,板橋區,65000010,F0101,121.4707,25.01899,交通部公路總局,快速公路64號(中和一交流道到板橋交流道)(W),影像監視
CCTV-12-0640-021-02,65000-000298,新北市,板橋區,65000010,F0101,121.4708,25.01905,交通部公路總局,快速公路64號(板橋交流道到中和一交流道)(E),影像監視
CCTV-12-0640-020-01,65000-000297,新北市,板橋區,65000010,F0101,121.4666,25.02558,交通部公路總局,快速公路64號(江子翠交流道到板橋交流道)(E),影像監視
CCTV-12-0640-001-01,65000-000296,新北市,八里區,65000230,F0312,121.3986,25.14018,交通部公路總局,快速公路64號(八里交流道到觀音山交流道)(E),影像監視
CCTV-12-0640-019-01,65000-000295,新北市,板橋區,65000010,F0101,121.4634,25.033,交通部公路總局,快速公路64號(江子翠交流道到板橋交流道)(E),影像監視
CCTV-12-0640-018-02,65000-000294,新北市,板橋區,65000010,F0101,121.4698,25.03594,交通部公路總局,快速公路64號(板橋交流道到江子翠交流道)(W),影像監視
CCTV-12-0640-018-01,65000-000293,新北市,板橋區,65000010,區外,121.478,25.038,交通部公路總局,快速公路64號(江子翠交流道到板橋交流道)(E),影像監視
CCTV-12-0640-017-02,65000-000292,新北市,板橋區,65000010,區外,121.4806,25.03868,交通部公路總局,快速公路64號(江子翠交流道到三重交流道)(W),影像監視
CCTV-12-0640-017-01,65000-000291,新北市,三重區,65000020,F0106,121.4782,25.0453,交通部公路總局,快速公路64號(三重交流道到江子翠交流道)(E),影像監視
CCTV-12-0640-016-01,65000-000290,新北市,三重區,65000020,F0106,121.4779,25.05402,交通部公路總局,台64線西向三重出口前(w),影像監視
CCTV-12-0640-015-01,65000-000289,新北市,三重區,65000020,F0106,121.4736,25.06088,交通部公路總局,快速公路64號(江子翠交流道到三重交流道)(W),影像監視
CCTV-12-0640-014-01,65000-000288,新北市,三重區,65000020,F0106,121.4718,25.06223,交通部公路總局,快速公路64號(五股二交流道到三重交流道)(E),影像監視
CCTV-12-0640-011-02,65000-000287,新北市,五股區,65000150,區外,121.4498,25.07875,交通部公路總局,台64線11K+938,影像監視
CCTV-12-0640-011-01,65000-000286,新北市,五股區,65000150,區外,121.4483,25.08231,交通部公路總局,快速公路64號(五股一交流道到五股二交流道)(E),影像監視
CCTV-12-0640-000-03,65000-000285,新北市,八里區,65000230,F0312,121.3957,25.14564,交通部公路總局,快速公路64號(台北港端到八里交流道)(E),影像監視
CCTV-12-0640-000-02,65000-000284,新北市,八里區,65000230,F0312,121.3931,25.14971,交通部公路總局,八里區台64線起點台北港(E),影像監視
CCTV-12-0640-000-01,65000-000283,新北市,八里區,65000230,F0312,121.3934,25.14936,交通部公路總局,東西向快速公路八里新店線(台64線起點)(W),影像監視
CCTV-17-0620-018-03,65000-000272,新北市,瑞芳區,65000120,區外,121.8189,25.12166,交通部公路總局,快速公路62號(瑞芳交流道到瑞濱端)(E),影像監視
CCTV-17-0620-018-01,65000-000271,新北市,瑞芳區,65000120,區外,121.8163,25.11913,交通部公路總局,快速公路62號(瑞芳交流道到瑞濱端)(E),影像監視
CCTV-17-0620-017-04,65000-000270,新北市,瑞芳區,65000120,區外,121.8146,25.11905,交通部公路總局,快速公路62號(瑞芳交流道到瑞濱端)(E),影像監視
CCTV-17-0620-017-09,65000-000269,新北市,瑞芳區,65000120,區外,121.8131,25.11926,交通部公路總局,快速公路62號(瑞濱端到瑞芳交流道)(W),影像監視
CCTV-17-0620-017-03,65000-000268,新北市,瑞芳區,65000120,區外,121.8128,25.11904,交通部公路總局,快速公路62號(瑞芳交流道到瑞濱端)(E),影像監視
CCTV-17-0620-017-07,65000-000267,新北市,瑞芳區,65000120,區外,121.8114,25.11926,交通部公路總局,快速公路62號(瑞濱端到瑞芳交流道)(W),影像監視
CCTV-17-0620-017-02,65000-000266,新北市,瑞芳區,65000120,區外,121.8111,25.11903,交通部公路總局,快速公路62號(瑞芳交流道到瑞濱端)(E),影像監視
CCTV-17-0620-017-06,65000-000265,新北市,瑞芳區,65000120,區外,121.8095,25.11922,交通部公路總局,快速公路62號(瑞濱端到瑞芳交流道),影像監視
CCTV-17-0620-017-01,65000-000264,新北市,瑞芳區,65000120,區外,121.8094,25.11901,交通部公路總局,快速公路62號(瑞芳交流道到瑞濱端)(E),影像監視
CCTV-17-0620-017-05,65000-000263,新北市,瑞芳區,65000120,區外,121.807,25.11882,交通部公路總局,快速公路62號(瑞濱端到瑞芳交流道)(W),影像監視
CCTV-17-0620-015-01,65000-000261,新北市,瑞芳區,65000120,區外,121.7876,25.11116,交通部公路總局,快速公路62號(暖暖交流道到瑞芳交流道)(E),影像監視
CCTV-17-0620-014-08,65000-000260,新北市,瑞芳區,65000120,區外,121.7849,25.11074,交通部公路總局,快速公路62號(瑞芳交流道到暖暖交流道)(W),影像監視
CCTV-17-0620-014-01,65000-000259,新北市,瑞芳區,65000120,區外,121.7823,25.11041,交通部公路總局,快速公路62號(暖暖交流道到瑞芳交流道)(E),影像監視
CCTV-17-0620-014-04,65000-000258,新北市,瑞芳區,65000120,區外,121.7786,25.11076,交通部公路總局,快速公路62號(瑞芳交流道到暖暖交流道)(W),影像監視
CCTV-17-0620-013-02,65000-000257,新北市,瑞芳區,65000120,區外,121.769,25.11009,交通部公路總局,快速公路62號(瑞芳交流道到暖暖交流道)(W),影像監視
CCTV-17-0620-012-02,65000-000256,新北市,瑞芳區,65000120,區外,121.7666,25.10919,交通部公路總局,快速公路62號(暖暖交流道到瑞芳交流道)(E),影像監視
CCTV-17-0620-012-04,65000-000255,新北市,瑞芳區,65000120,區外,121.7657,25.10918,交通部公路總局,快速公路62號(瑞芳交流道到暖暖交流道)(W),影像監視
CCTV-17-0620-012-03,65000-000254,新北市,瑞芳區,65000120,區外,121.7624,25.10815,交通部公路總局,快速公路62號(瑞芳交流道到暖暖交流道)(W),影像監視
CCTV-17-062A-004-14,65000-000250,新北市,瑞芳區,65000120,區外,121.7773,25.11677,交通部公路總局,北上線三號隧道(N),影像監視
CCTV-17-062A-004-29,65000-000249,新北市,瑞芳區,65000120,區外,121.7776,25.11713,交通部公路總局,南下線三號隧道(S),影像監視
CCTV-12-0610-015-01,65000-000197,新北市,林口區,65000170,F0312,121.3441,25.12648,交通部公路總局,15.7K北向出口標誌架(C),影像監視
CCTV-11-0050-015-01,65000-000196,新北市,汐止區,65000110,F0107,121.6616,25.06579,交通部公路總局,汐止區新台五路二段秀峰高中(N),影像監視
CCTV-11-0050-013-01,65000-000195,新北市,汐止區,65000110,區外,121.6442,25.05981,交通部公路總局,汐止區新台五路二段(N),影像監視
CCTV-11-0050-011-01,65000-000194,新北市,汐止區,65000110,F0107,121.6298,25.0544,交通部公路總局,汐止區大同路一段(N),影像監視
CCTV-11-0050-010-01,65000-000193,新北市,汐止區,65000110,F0107,121.621,25.05482,交通部公路總局,汐止區大同路橫科(N),影像監視
CCTV-12-0030-022-01,65000-000166,新北市,三峽區,65000090,F0121,121.3796,24.93029,交通部公路總局,三峽區介壽路一段(N),影像監視
CCTV-12-0030-015-02,65000-000165,新北市,土城區,65000130,F0116,121.4324,24.9656,交通部公路總局,台3線15K+472(N),影像監視
CCTV-11-0020-099-01,65000-000153,新北市,貢寮區,65000260,F0306,121.9311,25.02014,交通部公路總局,往宜蘭未到台2丙線(E),影像監視
CCTV-11-0020-097-02,65000-000152,新北市,貢寮區,65000260,F0306,121.9294,25.03441,交通部公路總局,貢寮區往宜蘭過龍門街(W),影像監視
CCTV-11-0020-008-01,65000-000151,新北市,淡水區,65000100,F0302,121.4467,25.19187,交通部公路總局,淡水區淡金路新市二路口(E),影像監視
CCTV-11-0020-087-01,65000-000150,新北市,貢寮區,65000260,F0306,121.9199,25.10557,交通部公路總局,龍洞隧道口(W),影像監視
CCTV-11-0020-084-03,65000-000149,新北市,貢寮區,65000260,F0306,121.918,25.11917,交通部公路總局,鼻頭隧道口(W),影像監視
CCTV-11-0020-084-01,65000-000148,新北市,瑞芳區,65000120,F0306,121.9177,25.12043,交通部公路總局,鼻頭隧道口(E),影像監視
CCTV-11-0020-080-01,65000-000147,新北市,瑞芳區,65000120,F0306,121.8861,25.12199,交通部公路總局,瑞芳區北部濱海公路(E),影像監視
CCTV-14-0020-075-02,65000-000146,新北市,瑞芳區,65000120,區外,121.838,25.12757,交通部公路總局,台2線75K+500,影像監視
CCTV-14-0020-075-01,65000-000145,新北市,瑞芳區,65000120,區外,121.8358,25.12724,交通部公路總局,台2線75K+200,影像監視
CCTV-11-0020-074-03,65000-000144,新北市,瑞芳區,65000120,區外,121.8313,25.12483,交通部公路總局,海濱隧道東行進隧道口,影像監視
CCTV-11-0020-073-04,65000-000143,新北市,瑞芳區,65000120,區外,121.8252,25.12086,交通部公路總局,瑞濱區台2丁線交界(E),影像監視
CCTV-11-0020-073-03,65000-000142,新北市,瑞芳區,65000120,區外,121.8228,25.12084,交通部公路總局,瑞濱區台2丁線交界(E),影像監視
CCTV-11-0020-073-02,65000-000141,新北市,瑞芳區,65000120,區外,121.8223,25.12104,交通部公路總局,瑞濱區台2丁線交界(W),影像監視
CCTV-11-0020-072-01,65000-000140,新北市,瑞芳區,65000120,區外,121.8192,25.12447,交通部公路總局,瑞芳區北部濱海公路、台62線路口(W),影像監視
CCTV-11-0020-049-01,65000-000134,新北市,萬里區,65000280,F0204,121.6894,25.18104,交通部公路總局,萬里區濱海公路、瑪鍊路口(W),影像監視
CCTV-11-0020-048-06,65000-000133,新北市,萬里區,65000280,F0204,121.6834,25.18711,交通部公路總局,翡翠灣門口(W),影像監視
CCTV-11-0020-048-01,65000-000132,新北市,萬里區,65000280,F0204,121.6845,25.19268,交通部公路總局,台2線48K+200(逆樁),影像監視
CCTV-11-0020-048-02,65000-000131,新北市,萬里區,65000280,F0204,121.6845,25.1927,交通部公路總局,萬里隧道口(W),影像監視
CCTV-11-0020-048-05,65000-000130,新北市,萬里區,65000280,F0204,121.6845,25.19321,交通部公路總局,萬里隧道口(E),影像監視
CCTV-11-0020-048-04,65000-000129,新北市,萬里區,65000280,F0204,121.6843,25.19437,交通部公路總局,萬里隧道內(E),影像監視
CCTV-11-0020-048-03,65000-000128,新北市,萬里區,65000280,F0204,121.6849,25.19398,交通部公路總局,萬里隧道內,影像監視
CCTV-11-0020-047-14,65000-000127,新北市,萬里區,65000280,F0204,121.6832,25.19572,交通部公路總局,萬里隧道內(E),影像監視
CCTV-11-0020-047-13,65000-000126,新北市,萬里區,65000280,F0204,121.6825,25.19646,交通部公路總局,萬里隧道內(E),影像監視
CCTV-11-0020-047-11,65000-000125,新北市,萬里區,65000280,F0204,121.6815,25.19744,交通部公路總局,萬里隧道內,影像監視
CCTV-11-0020-047-09,65000-000124,新北市,萬里區,65000280,區外,121.6784,25.20034,交通部公路總局,萬里隧道口(E),影像監視
CCTV-11-0020-047-08,65000-000123,新北市,萬里區,65000280,區外,121.6783,25.20035,交通部公路總局,萬里隧道口(W),影像監視
CCTV-11-0020-047-18,65000-000122,新北市,萬里區,65000280,區外,121.6778,25.20065,交通部公路總局,萬里隧道西口機房旁(E),影像監視
CCTV-11-0020-046-02,65000-000121,新北市,萬里區,65000280,區外,121.671,25.20132,交通部公路總局,萬里區萬里隧道西口(E),影像監視
CCTV-11-0020-046-01,65000-000120,新北市,萬里區,65000280,區外,121.6716,25.20117,交通部公路總局,萬里(近國聖橋)(W),影像監視
